"species","common","date","lat","long","ocean","fork","d15n","tp"
"Thunnus albacares","Yellowfin tuna","2005-12-06",-14.32,-149.26,"PO",102,12.33,6.14
"Thunnus albacares","Yellowfin tuna","2009-23-12",-16.18,-170.86,"PO",142,9.5,4.96
"Thunnus obesus","Bigeye tuna","2012-02-09",2.66,158.35,"PO",129,11.59,5.83
"Thunnus obesus","Bigeye tuna","2013-13-11",-14.31,-141.22,"PO",143,10.34,5.31
"Thunnus alalunga","Albacore tuna","2009-07-03",-42.48,170.78,"PO",80,6.68,3.78
"Thunnus alalunga","Albacore tuna","2005-28-10",-14.79,-130.85,"PO",99,6.3,3.62
"Thunnus obesus","Bigeye tuna","2013-21-12",1.9,172.31,"PO",125,12.73,6.3
"Thunnus alalunga","Albacore tuna","2005-28-10",-14.79,-130.85,"PO",105,5.92,3.47
"Thunnus obesus","Bigeye tuna","2013-13-11",-14.31,-141.22,"PO",124,10.85,5.52
"Thunnus obesus","Bigeye tuna","2013-13-11",-14.31,-141.22,"PO",128,5.44,3.27
"Thunnus alalunga","Albacore tuna","2012-14-10",-19.6,-147.59,"PO",103,15.14,7.31
"Thunnus obesus","Bigeye tuna","2009-28-04",1.18,173.01,"PO",84,9.85,5.1
"Thunnus obesus","Bigeye tuna","2009-21-11",-17.29,176.54,"PO",98,7.63,4.18
"Thunnus alalunga","Albacore tuna","2005-31-10",-14.87,-130.03,"PO",103,3.61,2.5
"Thunnus albacares","Yellowfin tuna","2013-20-06",-19.98,161.32,"PO",137,9.49,4.95
"Thunnus alalunga","Albacore tuna","2009-26-02",-43.57,169.18,"PO",57,6.63,3.76
"Thunnus obesus","Bigeye tuna","2013-13-11",-14.31,-141.22,"PO",175,8.76,4.65
"Thunnus alalunga","Albacore tuna","2010-05-07",-20.26,-175.47,"PO",85,10.48,5.37
"Thunnus alalunga","Albacore tuna","2009-29-01",-40.38,171.73,"PO",61,6.15,3.56
"Thunnus alalunga","Albacore tuna","2009-02-03",-41.66,171.22,"PO",51,4.79,3
"Thunnus alalunga","Albacore tuna","2009-25-01",-40.49,171.64,"PO",72,6.72,3.8
"Thunnus alalunga","Albacore tuna","2013-13-11",-18.02,175.15,"PO",98,8.67,4.61
"Thunnus alalunga","Albacore tuna","2010-19-07",-20.56,-174.03,"PO",83,13.18,6.49
"Thunnus alalunga","Albacore tuna","2009-05-02",-41.05,171.18,"PO",90,5.44,3.27
"Thunnus alalunga","Albacore tuna","2009-28-09",-18.67,163.78,"PO",98,8.84,4.68
"Thunnus albacares","Yellowfin tuna","2013-15-11",-14.31,-141.24,"PO",140,9.17,4.82
"Thunnus obesus","Bigeye tuna","2013-11-11",-13.98,-141.32,"PO",137,11.6,5.83
"Thunnus alalunga","Albacore tuna","2009-24-01",-40.58,171.65,"PO",61,6.09,3.54
"Thunnus albacares","Yellowfin tuna","2015-04-07",-19.67,160.9,"PO",128,8.04,4.35
"Thunnus alalunga","Albacore tuna","2009-28-02",-43.58,169.21,"PO",82,6.95,3.9
"Thunnus albacares","Yellowfin tuna","2005-09-11",-13.82,-127.65,"PO",143,4.87,3.03
"Thunnus alalunga","Albacore tuna","2013-25-04",-20.21,157.98,"PO",96,10.4,5.33
"Thunnus alalunga","Albacore tuna","2009-23-03",-17.43,-154.14,"PO",94,13.3,6.54
"Thunnus obesus","Bigeye tuna","2009-23-11",-17.03,176.63,"PO",96,9.02,4.76
"Thunnus albacares","Yellowfin tuna","2013-25-04",-20.21,157.98,"PO",135,9.74,5.06
"Thunnus obesus","Bigeye tuna","2014-26-05",10.63,171.48,"PO",135,13.78,6.74
"Thunnus alalunga","Albacore tuna","2005-27-10",-14.81,-131.09,"PO",94,5.64,3.35
"Thunnus alalunga","Albacore tuna","2009-21-12",-16.1,-170.85,"PO",74,9.32,4.88
"Thunnus alalunga","Albacore tuna","2005-23-10",-14.81,-133.72,"PO",103,8.83,4.68
"Thunnus alalunga","Albacore tuna","2009-24-01",-40.58,171.65,"PO",56,4.63,2.93
"Thunnus obesus","Bigeye tuna","2005-03-11",-14.75,-128.93,"PO",132,5.28,3.2
"Thunnus alalunga","Albacore tuna","2009-29-01",-40.38,171.73,"PO",71,6.04,3.52
"Thunnus alalunga","Albacore tuna","2005-25-10",-14.85,-132.19,"PO",95,9.31,4.88
"Thunnus obesus","Bigeye tuna","2013-12-11",-14.08,-141.33,"PO",105,14.62,7.09
"Thunnus alalunga","Albacore tuna","2009-08-02",-42.42,170.71,"PO",79,5.49,3.29
"Thunnus albacares","Yellowfin tuna","2013-26-04",-19.42,157.33,"PO",148,9.48,4.95
"Thunnus obesus","Bigeye tuna","2013-20-06",-19.98,161.32,"PO",142,12.06,6.03
"Thunnus obesus","Bigeye tuna","2013-26-11",-0.04,-170.05,"PO",89,7.39,4.08
"Thunnus alalunga","Albacore tuna","2013-20-06",-19.98,161.32,"PO",94,9.07,4.78
"Thunnus alalunga","Albacore tuna","2010-26-03",-17.91,164.02,"PO",98,9.42,4.93
"Thunnus alalunga","Albacore tuna","2013-20-06",-19.98,161.32,"PO",96,9.33,4.89
"Thunnus obesus","Bigeye tuna","2014-22-05",9.43,173.93,"PO",131,7.98,4.32
"Thunnus obesus","Bigeye tuna","2010-20-07",-21.24,-174.55,"PO",136,12.05,6.02
"Thunnus alalunga","Albacore tuna","2010-26-03",-17.91,164.02,"PO",86,8.97,4.74
"Thunnus albacares","Yellowfin tuna","2008-12-07",-17.06,175.13,"PO",133,10.37,5.32
"Thunnus alalunga","Albacore tuna","2013-17-11",-18.64,174.88,"PO",88,10.72,5.47
"Thunnus alalunga","Albacore tuna","2009-23-01",-40.63,171.61,"PO",57,5.19,3.16
"Thunnus obesus","Bigeye tuna","2013-17-12",1.54,172.31,"PO",111,12.48,6.2
"Thunnus obesus","Bigeye tuna","2009-14-11",-20.21,177.87,"PO",99,9.13,4.8
"Thunnus alalunga","Albacore tuna","2005-31-10",-14.87,-130.03,"PO",96,6.36,3.65
"Thunnus obesus","Bigeye tuna","2009-21-11",-17.29,176.54,"PO",102,7.66,4.19
"Thunnus alalunga","Albacore tuna","2013-03-12",-19.59,176.43,"PO",99,11.5,5.79
"Thunnus albacares","Yellowfin tuna","2013-20-06",-19.98,161.32,"PO",141,8.76,4.65
"Thunnus albacares","Yellowfin tuna","2004-24-10",-15.11,-146.09,"PO",96,6.83,3.85
"Thunnus obesus","Bigeye tuna","2004-18-10",-12.22,-144.74,"PO",121,6.32,3.63
"Thunnus alalunga","Albacore tuna","2013-20-06",-19.98,161.32,"PO",100,8.82,4.68
"Thunnus alalunga","Albacore tuna","2009-24-02",-42.39,171.02,"PO",51,5.18,3.16
"Thunnus alalunga","Albacore tuna","2013-15-11",-18.19,175.01,"PO",93,9.24,4.85
"Thunnus obesus","Bigeye tuna","2013-27-05",-15.16,179.77,"PO",128,11.08,5.62
"Thunnus obesus","Bigeye tuna","2005-03-11",-14.75,-128.93,"PO",137,7.82,4.26
"Thunnus alalunga","Albacore tuna","2013-11-11",-13.98,-141.32,"PO",98,8.63,4.6
"Thunnus albacares","Yellowfin tuna","2010-24-03",-20.92,162.56,"PO",109,8.56,4.57
"Thunnus alalunga","Albacore tuna","2010-29-06",-19.57,-175.31,"PO",96,9.16,4.82
"Thunnus albacares","Yellowfin tuna","2013-26-04",-19.42,157.33,"PO",136,9.58,4.99
"Thunnus alalunga","Albacore tuna","2009-03-03",-41.48,170.89,"PO",51,4.56,2.9
"Thunnus alalunga","Albacore tuna","2005-03-11",-14.75,-128.93,"PO",96,10.18,5.24
"Thunnus obesus","Bigeye tuna","2013-19-12",1.81,172.19,"PO",143,12.32,6.13
"Thunnus obesus","Bigeye tuna","2011-05-04",-22.23,165.95,"PO",107,10.2,5.25
"Thunnus obesus","Bigeye tuna","2013-08-11",-13.95,-144.77,"PO",118,15.21,7.34
"Thunnus alalunga","Albacore tuna","2009-25-01",-40.48,171.69,"PO",70,5.66,3.36
"Thunnus obesus","Bigeye tuna","2014-26-06",-22.63,162.03,"PO",90,10.82,5.51
"Thunnus alalunga","Albacore tuna","2010-26-03",-17.91,164.02,"PO",97,9.34,4.89
"Thunnus alalunga","Albacore tuna","2010-29-06",-19.57,-175.31,"PO",96,7.8,4.25
"Thunnus albacares","Yellowfin tuna","2009-27-04",1.99,172.86,"PO",65,7.88,4.28
"Thunnus alalunga","Albacore tuna","2009-20-12",-16.01,-170.93,"PO",94,11.21,5.67
"Thunnus obesus","Bigeye tuna","2014-05-07",-21.8,163.57,"PO",150,11.31,5.71
"Thunnus alalunga","Albacore tuna","2010-29-06",-19.57,-175.31,"PO",91,11.24,5.68
"Thunnus alalunga","Albacore tuna","2010-26-03",-17.91,164.02,"PO",96,9.09,4.79
"Thunnus alalunga","Albacore tuna","2005-27-10",-14.81,-131.09,"PO",91,7.93,4.3
"Thunnus albacares","Yellowfin tuna","2013-25-04",-20.21,157.98,"PO",112,9.32,4.88
"Thunnus alalunga","Albacore tuna","2009-16-01",-41.44,170.81,"PO",67,5.85,3.44
"Thunnus alalunga","Albacore tuna","2013-20-06",-19.98,161.32,"PO",99,10.01,5.17
"Thunnus albacares","Yellowfin tuna","2009-02-07",-15.36,-169.36,"PO",133,6.53,3.72
"Thunnus alalunga","Albacore tuna","2009-16-01",-41.44,170.81,"PO",68,4.88,3.03
"Thunnus alalunga","Albacore tuna","2010-06-08",-21.96,167.14,"PO",99,9.1,4.79
"Thunnus obesus","Bigeye tuna","2013-29-11",-19.77,177.83,"PO",139,13.15,6.48
"Thunnus alalunga","Albacore tuna","2010-05-07",-20.26,-175.47,"PO",81,11.19,5.66
"Thunnus alalunga","Albacore tuna","2005-02-11",-14.8,-129.28,"PO",105,4.9,3.04
"Thunnus obesus","Bigeye tuna","2009-05-06",0.04,-140.04,"PO",62,6.35,3.65
"Thunnus alalunga","Albacore tuna","2013-19-11",-18.73,175.07,"PO",88,10.62,5.42
"Thunnus obesus","Bigeye tuna","2009-28-04",1.18,173.01,"PO",78,9.54,4.97
"Thunnus alalunga","Albacore tuna","2013-25-04",-20.21,157.98,"PO",89,9.84,5.1
"Thunnus alalunga","Albacore tuna","2013-06-12",-19.44,176.5,"PO",91,11.5,5.79
"Thunnus alalunga","Albacore tuna","2013-13-11",-14.31,-141.22,"PO",93,6.46,3.69
"Thunnus albacares","Yellowfin tuna","2013-20-06",-19.98,161.32,"PO",141,9.57,4.99
"Thunnus albacares","Yellowfin tuna","2009-08-05",-1.93,172.68,"PO",52,6.53,3.72
"Thunnus alalunga","Albacore tuna","2009-03-03",-41.48,170.89,"PO",47,5.68,3.37
"Thunnus albacares","Yellowfin tuna","2013-20-06",-19.98,161.32,"PO",137,10.31,5.3
"Thunnus alalunga","Albacore tuna","2009-07-02",-42.34,170.89,"PO",82,4.89,3.04
"Thunnus obesus","Bigeye tuna","2013-18-12",1.63,172.3,"PO",127,11.71,5.88
"Thunnus obesus","Bigeye tuna","2011-25-01",7.78,159.8,"PO",138,9.02,4.76
"Thunnus obesus","Bigeye tuna","2014-09-05",2.94,167.18,"PO",130,13.68,6.7
"Thunnus alalunga","Albacore tuna","2013-20-06",-19.98,161.32,"PO",94,9.19,4.83
"Thunnus alalunga","Albacore tuna","2009-23-01",-40.63,171.61,"PO",62,7.17,3.99
"Thunnus alalunga","Albacore tuna","2013-20-06",-19.98,161.32,"PO",92,8.83,4.68
"Thunnus alalunga","Albacore tuna","2005-30-10",-14.83,-130.39,"PO",104,8.6,4.58
"Thunnus alalunga","Albacore tuna","2005-03-11",-14.75,-128.93,"PO",96,7.15,3.98
"Thunnus albacares","Yellowfin tuna","2009-05-07",-15.7,-169.46,"PO",133,6.77,3.82
"Thunnus alalunga","Albacore tuna","2013-26-04",-19.42,157.33,"PO",96,10.25,5.27
"Thunnus albacares","Yellowfin tuna","2013-20-06",-19.98,161.32,"PO",118,7.51,4.13
"Thunnus alalunga","Albacore tuna","2005-01-11",-14.83,-129.7,"PO",97,10.74,5.48
"Thunnus alalunga","Albacore tuna","2009-10-02",-41,171.26,"PO",43,4.44,2.85
"Thunnus obesus","Bigeye tuna","2012-03-09",2.58,158.59,"PO",121,11.49,5.79
"Thunnus alalunga","Albacore tuna","2013-20-06",-19.98,161.32,"PO",99,9.31,4.88
"Thunnus obesus","Bigeye tuna","2014-13-05",3.31,160.82,"PO",98,13.67,6.7
"Thunnus obesus","Bigeye tuna","2013-20-06",-19.98,161.32,"PO",109,10.87,5.53
"Thunnus albacares","Yellowfin tuna","2009-06-07",-15.79,-169.47,"PO",128,6.2,3.58
"Thunnus alalunga","Albacore tuna","2010-05-07",-20.26,-175.47,"PO",76,12.86,6.36
"Thunnus obesus","Bigeye tuna","2010-19-07",-20.56,-174.03,"PO",69,10.23,5.26
"Thunnus obesus","Bigeye tuna","2009-28-04",1.18,173.01,"PO",78,9.6,5
"Thunnus alalunga","Albacore tuna","2009-24-01",-40.58,171.65,"PO",71,6.5,3.71
"Thunnus alalunga","Albacore tuna","2013-20-06",-19.98,161.32,"PO",65,9.69,5.04
"Thunnus albacares","Yellowfin tuna","2003-20-02",-13.1,-143.09,"PO",160,5.43,3.26
"Thunnus albacares","Yellowfin tuna","2015-04-07",-19.67,160.9,"PO",135,7.79,4.25
"Thunnus obesus","Bigeye tuna","2013-25-05",-15.12,-179.89,"PO",97,10.32,5.3
"Thunnus obesus","Bigeye tuna","2014-05-02",1.65,171.9,"PO",106,11.37,5.74
"Thunnus alalunga","Albacore tuna","2013-20-06",-19.98,161.32,"PO",84,10.27,5.28
"Thunnus alalunga","Albacore tuna","2013-20-06",-19.98,161.32,"PO",101,9.15,4.81
"Thunnus alalunga","Albacore tuna","2010-30-06",-20.13,-175.82,"PO",83,13.17,6.49
"Thunnus alalunga","Albacore tuna","2009-05-07",-15.7,-169.46,"PO",102,7.96,4.32
"Thunnus obesus","Bigeye tuna","2005-28-10",-14.79,-130.85,"PO",132,8.58,4.58
"Thunnus obesus","Bigeye tuna","2013-18-05",-15.39,-179.1,"PO",89,10.83,5.51
"Thunnus obesus","Bigeye tuna","2013-11-11",-13.98,-141.32,"PO",134,8.65,4.6
"Thunnus obesus","Bigeye tuna","2013-28-05",-14.9,179.85,"PO",95,10.6,5.42
"Thunnus albacares","Yellowfin tuna","2013-20-06",-19.98,161.32,"PO",122,7.73,4.22
"Thunnus albacares","Yellowfin tuna","2013-28-04",-19.22,157.26,"PO",127,9.47,4.95
"Thunnus albacares","Yellowfin tuna","2013-17-05",-15.4,-179.09,"PO",126,8.8,4.67
"Thunnus obesus","Bigeye tuna","2013-11-11",-13.98,-141.32,"PO",111,11.84,5.93
"Thunnus albacares","Yellowfin tuna","2013-20-06",-19.98,161.32,"PO",119,6.98,3.91
"Thunnus alalunga","Albacore tuna","2010-11-07",-21.3,166.22,"PO",102,9.07,4.78
"Thunnus albacares","Yellowfin tuna","2013-25-04",-20.21,157.98,"PO",138,10.07,5.2
"Thunnus albacares","Yellowfin tuna","2013-20-06",-19.98,161.32,"PO",131,9.17,4.82
"Thunnus alalunga","Albacore tuna","2010-29-06",-19.57,-175.31,"PO",100,9.06,4.78
"Thunnus alalunga","Albacore tuna","2013-14-11",-18.11,175.05,"PO",95,9.8,5.08
"Thunnus alalunga","Albacore tuna","2010-29-06",-19.57,-175.31,"PO",89,10.35,5.31
"Thunnus albacares","Yellowfin tuna","2013-20-06",-19.98,161.32,"PO",124,8.53,4.55
"Thunnus obesus","Bigeye tuna","2004-23-10",-15.11,-146.09,"PO",150,13.67,6.7
"Thunnus alalunga","Albacore tuna","2004-15-10",-12.14,-143.68,"PO",98,9.91,5.13
"Thunnus alalunga","Albacore tuna","2010-11-07",-21.3,166.22,"PO",91,9.43,4.93
"Thunnus alalunga","Albacore tuna","2013-05-12",-19.36,176.64,"PO",100,9.35,4.9
"Thunnus alalunga","Albacore tuna","2013-20-06",-19.98,161.32,"PO",99,9.46,4.94
"Thunnus alalunga","Albacore tuna","2014-24-01",-22.26,177.78,"PO",97,10.11,5.21
"Thunnus alalunga","Albacore tuna","2010-05-07",-20.26,-175.47,"PO",85,11.49,5.79
"Thunnus alalunga","Albacore tuna","2010-06-07",-20.09,-175.4,"PO",86,12.99,6.41
"Thunnus obesus","Bigeye tuna","2013-15-05",-15.67,-179.02,"PO",99,10.68,5.45
"Thunnus alalunga","Albacore tuna","2013-26-04",-19.42,157.33,"PO",96,9.94,5.14
"Thunnus albacares","Yellowfin tuna","2008-14-07",-17.32,174.85,"PO",138,9.47,4.95
"Thunnus alalunga","Albacore tuna","2010-24-03",-20.92,162.56,"PO",101,9.74,5.06
"Thunnus alalunga","Albacore tuna","2009-29-01",-40.38,171.73,"PO",53,4.48,2.87
"Thunnus obesus","Bigeye tuna","2012-02-09",2.66,158.35,"PO",126,13.96,6.82
"Thunnus obesus","Bigeye tuna","2013-11-05",-16.8,-178.41,"PO",113,14.49,7.04
"Thunnus alalunga","Albacore tuna","2003-03-03",-17.52,162.52,"PO",82,9.79,5.08
"Thunnus alalunga","Albacore tuna","2010-07-07",-20.31,-175.58,"PO",84,12.27,6.11
"Thunnus albacares","Yellowfin tuna","2011-18-02",-20,163.51,"PO",158,10.27,5.28
"Thunnus alalunga","Albacore tuna","2010-19-07",-20.56,-174.03,"PO",85,12.66,6.28
"Thunnus albacares","Yellowfin tuna","2013-20-06",-19.98,161.32,"PO",122,7.98,4.32
"Thunnus alalunga","Albacore tuna","2013-26-04",-19.42,157.33,"PO",100,9.52,4.97
"Thunnus obesus","Bigeye tuna","2010-13-07",-18.64,-172.11,"PO",62,10.86,5.53
"Thunnus obesus","Bigeye tuna","2013-12-11",-14.08,-141.33,"PO",107,12.45,6.19
"Thunnus albacares","Yellowfin tuna","2013-20-06",-19.98,161.32,"PO",125,8.71,4.63
"Thunnus obesus","Bigeye tuna","2013-21-12",1.9,172.31,"PO",114,11.45,5.77
"Thunnus albacares","Yellowfin tuna","2013-20-06",-19.98,161.32,"PO",118,7.79,4.25
"Thunnus alalunga","Albacore tuna","2010-27-03",-18.07,163.97,"PO",99,10.03,5.18
"Thunnus alalunga","Albacore tuna","2005-26-10",-14.85,-131.57,"PO",95,9.59,5
"Thunnus obesus","Bigeye tuna","2001-15-03",-21.54,168.63,"PO",91,9.14,4.81
"Thunnus alalunga","Albacore tuna","2013-20-06",-19.98,161.32,"PO",95,9.85,5.1
"Thunnus albacares","Yellowfin tuna","2013-20-06",-19.98,161.32,"PO",129,9.88,5.12
"Thunnus obesus","Bigeye tuna","2009-03-07",-15.45,-169.5,"PO",147,10.59,5.41
"Thunnus albacares","Yellowfin tuna","2008-14-07",-17.32,174.85,"PO",126,9.03,4.76
"Thunnus obesus","Bigeye tuna","2005-31-10",-14.87,-130.03,"PO",119,9.29,4.87
"Thunnus albacares","Yellowfin tuna","2009-17-12",-15.67,-170.92,"PO",143,13.1,6.46
"Thunnus obesus","Bigeye tuna","2013-23-11",-2.16,-170.03,"PO",77,5.07,3.11
"Thunnus alalunga","Albacore tuna","2013-20-06",-19.98,161.32,"PO",100,9.83,5.1
"Thunnus alalunga","Albacore tuna","2012-14-10",-19.6,-147.59,"PO",106,12.95,6.4
"Thunnus albacares","Yellowfin tuna","2008-16-07",-17.34,175.13,"PO",134,8.96,4.73
"Thunnus obesus","Bigeye tuna","2001-14-03",-21.54,168.63,"PO",117,7.35,4.06
"Thunnus alalunga","Albacore tuna","2010-01-07",-21.01,-175.87,"PO",84,12.21,6.09
"Thunnus obesus","Bigeye tuna","2013-20-05",-15.33,-179.25,"PO",71,10.43,5.35
"Thunnus alalunga","Albacore tuna","2009-28-09",-18.67,163.78,"PO",100,9.1,4.79
"Thunnus alalunga","Albacore tuna","2010-26-03",-17.91,164.02,"PO",91,9.79,5.08
"Thunnus obesus","Bigeye tuna","2013-12-11",-14.08,-141.33,"PO",85,13.76,6.73
"Thunnus obesus","Bigeye tuna","2013-13-11",-14.31,-141.22,"PO",133,9.34,4.89
"Thunnus albacares","Yellowfin tuna","2015-11-07",-19.7,161.1,"PO",136,6.91,3.88
"Thunnus obesus","Bigeye tuna","2013-08-11",-13.95,-144.77,"PO",84,13.49,6.62
"Thunnus obesus","Bigeye tuna","2001-13-03",-21.31,168.51,"PO",85,9.4,4.92
"Thunnus alalunga","Albacore tuna","2010-24-03",-20.92,162.56,"PO",90,10.09,5.2
"Thunnus albacares","Yellowfin tuna","2011-19-01",3.12,159.95,"PO",135,12.1,6.04
"Thunnus alalunga","Albacore tuna","2010-24-03",-20.92,162.56,"PO",98,9.23,4.85
"Thunnus obesus","Bigeye tuna","2011-24-01",7.55,159.92,"PO",126,8.88,4.7
"Thunnus alalunga","Albacore tuna","2009-27-09",-19.28,164.75,"PO",100,9.49,4.95
"Thunnus alalunga","Albacore tuna","2010-01-07",-21.01,-175.87,"PO",86,12.97,6.4
"Thunnus obesus","Bigeye tuna","2005-25-10",-14.85,-132.19,"PO",86,9.77,5.07
"Thunnus obesus","Bigeye tuna","2013-30-05",-15.56,179.86,"PO",140,11.07,5.61
"Thunnus obesus","Bigeye tuna","2009-28-04",1.18,173.01,"PO",80,9.26,4.86
"Thunnus alalunga","Albacore tuna","2013-20-06",-19.98,161.32,"PO",97,9.58,4.99
"Thunnus alalunga","Albacore tuna","2013-20-06",-19.98,161.32,"PO",77,11.23,5.68
"Thunnus alalunga","Albacore tuna","2013-26-04",-19.42,157.33,"PO",101,9.18,4.82
"Thunnus albacares","Yellowfin tuna","2011-19-01",3.12,159.95,"PO",131,11.75,5.9
"Thunnus alalunga","Albacore tuna","2010-06-08",-21.96,167.14,"PO",88,12.35,6.15
"Thunnus alalunga","Albacore tuna","2009-28-09",-18.67,163.78,"PO",98,8.78,4.66
"Thunnus obesus","Bigeye tuna","2013-28-04",-19.22,157.26,"PO",98,9.8,5.08
"Thunnus obesus","Bigeye tuna","2012-01-10",-2.15,-170.03,"PO",59,4.99,3.08
"Thunnus obesus","Bigeye tuna","2009-05-06",0.04,-140.04,"PO",67,7.92,4.3
"Thunnus obesus","Bigeye tuna","2007-14-08",-22.7,176.22,"PO",78,13.75,6.73
"Thunnus obesus","Bigeye tuna","2011-04-04",-21.97,165.61,"PO",130,10.68,5.45
"Thunnus obesus","Bigeye tuna","2013-20-05",-15.33,-179.25,"PO",115,10.71,5.46
"Thunnus alalunga","Albacore tuna","2010-11-07",-21.3,166.22,"PO",81,8.66,4.61
"Thunnus obesus","Bigeye tuna","2012-03-09",2.58,158.59,"PO",98,13.9,6.79
"Thunnus obesus","Bigeye tuna","2004-26-09",-12.22,-144.53,"PO",88,6.31,3.63
"Thunnus alalunga","Albacore tuna","2009-28-09",-18.67,163.78,"PO",100,10.01,5.17
"Thunnus albacares","Yellowfin tuna","2011-05-04",-22.23,165.95,"PO",130,9.5,4.96
"Thunnus obesus","Bigeye tuna","2014-26-06",-22.63,162.03,"PO",90,10.56,5.4
"Thunnus alalunga","Albacore tuna","2010-30-06",-20.13,-175.82,"PO",92,8.36,4.48
"Thunnus obesus","Bigeye tuna","2012-04-09",2.47,158.38,"PO",124,13.52,6.63
"Thunnus albacares","Yellowfin tuna","2013-30-04",-19.38,157.68,"PO",136,10.12,5.22
"Thunnus alalunga","Albacore tuna","2010-01-07",-21.01,-175.87,"PO",85,12.03,6.01
"Thunnus alalunga","Albacore tuna","2013-15-09",-15.5,179.15,"PO",86,10.63,5.43
"Thunnus albacares","Yellowfin tuna","2013-26-08",-15.31,-179.86,"PO",148,8.66,4.61
"Thunnus albacares","Yellowfin tuna","2008-12-07",-17.06,175.13,"PO",146,8.78,4.66
"Thunnus obesus","Bigeye tuna","2014-10-08",9.65,173.94,"PO",140,7.41,4.09
"Thunnus obesus","Bigeye tuna","2014-15-05",3.95,161.45,"PO",67,12.71,6.3
"Thunnus alalunga","Albacore tuna","2003-03-03",-17.52,162.52,"PO",99,6.44,3.68
"Thunnus alalunga","Albacore tuna","2010-24-03",-20.92,162.56,"PO",105,10.41,5.34
"Thunnus obesus","Bigeye tuna","2012-02-09",2.66,158.35,"PO",118,13.81,6.75
"Thunnus albacares","Yellowfin tuna","2008-12-07",-17.06,175.13,"PO",138,8.66,4.61
"Thunnus alalunga","Albacore tuna","2012-14-10",-19.6,-147.59,"PO",106,15.47,7.45
"Thunnus obesus","Bigeye tuna","2012-05-10",1.97,-170.06,"PO",57,8.4,4.5
"Thunnus alalunga","Albacore tuna","2013-20-06",-19.98,161.32,"PO",88,9.68,5.03
"Thunnus albacares","Yellowfin tuna","2015-07-07",-20.33,162.9,"PO",157,9.11,4.8
"Thunnus obesus","Bigeye tuna","2013-09-09",-17.51,176.56,"PO",78,10.38,5.32
"Thunnus obesus","Bigeye tuna","2009-05-06",0.04,-140.04,"PO",63,8.28,4.45
"Thunnus obesus","Bigeye tuna","2012-05-10",1.97,-170.06,"PO",63,9.2,4.83
"Thunnus obesus","Bigeye tuna","2007-28-02",-6.48,150.48,"PO",59,11.53,5.8
"Thunnus albacares","Yellowfin tuna","2010-22-06",-23.05,165.63,"PO",86,10.79,5.5
"Thunnus obesus","Bigeye tuna","2009-28-04",1.18,173.01,"PO",73,9.44,4.93
"Thunnus albacares","Yellowfin tuna","2013-03-09",-14.86,-179.65,"PO",144,8.58,4.58
"Thunnus obesus","Bigeye tuna","2003-14-10",-2.72,171.98,"PO",77,10.57,5.4
"Thunnus obesus","Bigeye tuna","2010-19-07",-20.56,-174.03,"PO",67,12.35,6.15
"Thunnus obesus","Bigeye tuna","2014-08-05",7.74,166.32,"PO",141,11.88,5.95
"Thunnus alalunga","Albacore tuna","2010-06-07",-20.09,-175.4,"PO",86,11.14,5.64
"Thunnus alalunga","Albacore tuna","2010-24-03",-20.92,162.56,"PO",99,10,5.17
"Thunnus alalunga","Albacore tuna","2010-06-08",-21.96,167.14,"PO",83,11.6,5.83
"Thunnus obesus","Bigeye tuna","2001-13-03",-21.31,168.51,"PO",84,9.21,4.84
"Thunnus obesus","Bigeye tuna","2010-19-07",-20.56,-174.03,"PO",65,12.05,6.02
"Thunnus obesus","Bigeye tuna","2010-24-11",-0.03,-170.06,"PO",89,6.53,3.72
"Thunnus obesus","Bigeye tuna","2001-13-03",-21.31,168.51,"PO",86,9.77,5.07
"Thunnus albacares","Yellowfin tuna","2011-04-04",-21.97,165.61,"PO",101,8.67,4.61
"Thunnus obesus","Bigeye tuna","2015-08-07",-19.41,159.49,"PO",126,10.71,5.46
"Thunnus alalunga","Albacore tuna","2010-24-03",-20.92,162.56,"PO",94,9.64,5.02
"Thunnus alalunga","Albacore tuna","2013-25-04",-20.21,157.98,"PO",94,10.54,5.39
"Thunnus obesus","Bigeye tuna","2010-24-11",-0.03,-170.06,"PO",89,6.77,3.82
"Thunnus alalunga","Albacore tuna","2012-14-10",-19.6,-147.59,"PO",106,16.4,7.83
"Thunnus albacares","Yellowfin tuna","2013-20-06",-19.98,161.32,"PO",127,8.99,4.75
"Thunnus albacares","Yellowfin tuna","2008-16-07",-17.34,175.13,"PO",132,10.31,5.3
"Thunnus obesus","Bigeye tuna","2010-19-07",-20.56,-174.03,"PO",63,12,6
"Thunnus albacares","Yellowfin tuna","2014-07-06",3.94,158.72,"PO",59,11.39,5.75
"Thunnus obesus","Bigeye tuna","2013-20-06",-19.98,161.32,"PO",67,9.13,4.8
"Thunnus obesus","Bigeye tuna","2011-28-01",8.15,159.12,"PO",136,7.65,4.19
"Thunnus obesus","Bigeye tuna","2009-06-06",0.04,-140.03,"PO",88,8.82,4.68
"Thunnus obesus","Bigeye tuna","2003-18-08",-22.45,165.19,"PO",143,11.87,5.95
"Thunnus obesus","Bigeye tuna","2005-15-11",-13.78,-129.71,"PO",133,8.93,4.72
"Thunnus obesus","Bigeye tuna","2010-14-07",-18.64,-172.14,"PO",64,10.83,5.51
